datetime,open,high,low,close,hlc3,ST_First_Period_Value,ST_First_Period_Direction,ST_Second_Period_Value,ST_Second_Period_Direction,EMA9,EMA21,RSI,SmoothedRSI
2024-09-19 09:30:00+05:30,25564.55,25605.8,25553.95,25604.95,25588.23,25492.41,1,25434.1,1,25441.59,25422.09,71.78,49.54
2024-09-19 09:45:00+05:30,25604.8,25611.95,25524.5,25525.3,25553.92,25492.41,1,25434.1,1,25464.06,25434.07,60.4,50.99
2024-09-19 10:00:00+05:30,25526.25,25552.25,25499.6,25513.05,25521.63,25492.41,1,25434.1,1,25475.57,25442.03,58.85,52.04
2024-09-19 10:15:00+05:30,25513.0,25530.05,25503.8,25512.55,25515.47,25492.41,1,25434.1,1,25483.55,25448.71,58.79,52.94
2024-09-19 10:30:00+05:30,25512.5,25529.7,25487.65,25497.75,25505.03,25492.41,1,25434.1,1,25487.85,25453.83,56.75,53.45
2024-09-19 10:45:00+05:30,25498.1,25530.2,25477.55,25511.85,25506.53,25492.41,1,25434.1,1,25491.58,25458.62,58.24,54.08
2024-09-19 11:00:00+05:30,25512.1,25520.4,25498.9,25505.8,25508.37,25492.41,1,25434.1,1,25494.94,25463.14,57.33,54.52
2024-09-19 11:15:00+05:30,25506.0,25509.95,25435.05,25440.05,25461.68,25553.68,-1,25434.1,1,25488.29,25463.01,48.48,53.71
2024-09-19 11:30:00+05:30,25439.45,25458.45,25402.1,25423.7,25428.08,25511.79,-1,25566.14,-1,25476.25,25459.83,46.56,52.76
2024-09-19 11:45:00+05:30,25423.65,25445.65,25390.55,25392.85,25409.68,25499.73,-1,25554.15,-1,25462.93,25455.27,43.09,51.47
2024-09-19 12:00:00+05:30,25392.3,25464.95,25390.2,25442.6,25432.58,25499.73,-1,25554.15,-1,25456.86,25453.21,49.61,51.22
2024-09-19 12:15:00+05:30,25442.2,25460.55,25429.6,25432.2,25440.78,25499.73,-1,25554.15,-1,25453.65,25452.08,48.37,50.84
2024-09-19 12:30:00+05:30,25431.8,25467.5,25431.8,25458.25,25452.52,25499.73,-1,25554.15,-1,25453.42,25452.12,51.65,50.95
2024-09-19 12:45:00+05:30,25458.4,25467.65,25419.0,25423.05,25436.57,25499.73,-1,25554.15,-1,25450.05,25450.71,47.27,50.46
2024-09-19 13:00:00+05:30,25422.4,25433.85,25395.85,25395.85,25408.52,25490.4,-1,25540.77,-1,25441.74,25446.87,44.16,49.62
2024-09-19 13:15:00+05:30,25396.35,25426.55,25386.15,25411.4,25408.03,25480.4,-1,25529.77,-1,25435.0,25443.34,46.34,49.18
2024-09-19 13:30:00+05:30,25411.8,25419.7,25384.5,25404.55,25402.92,25474.03,-1,25521.98,-1,25428.59,25439.67,45.5,48.69
2024-09-19 13:45:00+05:30,25404.3,25411.7,25376.05,25403.05,25396.93,25463.96,-1,25510.68,-1,25422.25,25435.78,45.3,48.24
2024-09-19 14:00:00+05:30,25405.95,25416.35,25392.35,25403.1,25403.93,25463.96,-1,25510.68,-1,25418.59,25432.89,45.31,47.85
2024-09-19 14:15:00+05:30,25400.5,25417.15,25394.05,25413.95,25408.38,25463.96,-1,25510.68,-1,25416.55,25430.66,47.2,47.76
2024-09-19 14:30:00+05:30,25413.85,25424.25,25394.75,25404.8,25407.93,25463.96,-1,25510.68,-1,25414.82,25428.59,45.76,47.49
2024-09-19 14:45:00+05:30,25403.25,25421.5,25388.6,25418.1,25409.4,25463.96,-1,25505.6,-1,25413.74,25426.85,48.23,47.59
2024-09-19 15:00:00+05:30,25418.45,25427.55,25392.6,25426.25,25415.47,25463.96,-1,25505.6,-1,25414.09,25425.81,49.73,47.88
2024-09-19 15:15:00+05:30,25424.55,25453.7,25406.85,25445.0,25435.18,25463.96,-1,25505.6,-1,25418.3,25426.66,53.11,48.58
2024-09-20 09:15:00+05:30,25525.95,25547.85,25453.3,25488.3,25496.48,25430.6,1,25505.6,-1,25433.94,25433.01,59.83,50.08
2024-09-20 09:30:00+05:30,25488.9,25501.3,25426.6,25459.8,25462.57,25430.6,1,25505.6,-1,25439.67,25435.7,54.31,50.64
2024-09-20 09:45:00+05:30,25459.9,25599.25,25452.8,25585.15,25545.73,25437.29,1,25378.13,1,25460.88,25445.7,68.2,52.98
2024-09-20 10:00:00+05:30,25586.7,25610.1,25551.0,25553.55,25571.55,25491.82,1,25432.67,1,25483.01,25457.14,63.0,54.32
2024-09-20 10:15:00+05:30,25554.25,25596.95,25541.65,25582.2,25573.6,25491.82,1,25432.67,1,25501.13,25467.73,65.56,55.82
2024-09-20 10:30:00+05:30,25583.05,25686.9,25579.1,25677.65,25647.88,25537.5,1,25473.83,1,25530.48,25484.11,72.42,58.03
2024-09-20 10:45:00+05:30,25677.6,25692.7,25652.25,25669.05,25671.33,25580.45,1,25519.11,1,25558.65,25501.13,71.05,59.77
2024-09-20 11:00:00+05:30,25667.8,25716.65,25629.95,25702.25,25682.95,25580.45,1,25519.11,1,25583.51,25517.66,73.16,61.55
2024-09-20 11:15:00+05:30,25702.2,25725.6,25685.75,25694.7,25702.02,25613.46,1,25551.98,1,25607.21,25534.42,71.87,62.93
2024-09-20 11:30:00+05:30,25694.75,25714.0,25666.2,25689.15,25689.78,25613.46,1,25551.98,1,25623.73,25548.54,70.89,63.99
2024-09-20 11:45:00+05:30,25689.2,25724.85,25682.2,25700.55,25702.53,25615.98,1,25557.61,1,25639.49,25562.54,71.75,65.02
2024-09-20 12:00:00+05:30,25700.55,25726.65,25697.2,25710.1,25711.32,25628.71,1,25573.24,1,25653.85,25576.06,72.48,66.02
2024-09-20 12:15:00+05:30,25710.4,25714.25,25693.45,25706.7,25704.8,25628.71,1,25573.83,1,25664.04,25587.77,71.77,66.79
2024-09-20 12:30:00+05:30,25706.45,25728.35,25687.8,25723.7,25713.28,25631.78,1,25580.92,1,25673.89,25599.18,73.18,67.64
2024-09-20 12:45:00+05:30,25723.05,25804.85,25717.15,25768.45,25763.48,25679.18,1,25624.64,1,25691.81,25614.11,76.53,68.82
2024-09-20 13:00:00+05:30,25768.9,25794.0,25759.5,25786.05,25779.85,25697.94,1,25645.4,1,25709.42,25629.18,77.7,70.01
2024-09-20 13:15:00+05:30,25784.75,25806.95,25775.65,25782.2,25788.27,25715.68,1,25665.26,1,25725.19,25643.64,76.8,70.91
2024-09-20 13:30:00+05:30,25783.35,25786.3,25487.35,25551.85,25608.5,25749.73,-1,25825.0,-1,25701.85,25640.45,43.82,67.3
2024-09-20 13:45:00+05:30,25548.5,25732.45,25545.0,25665.75,25647.73,25749.73,-1,25825.0,-1,25691.03,25641.11,54.28,65.56
2024-09-20 14:00:00+05:30,25662.35,25703.1,25620.35,25674.9,25666.12,25749.73,-1,25825.0,-1,25686.04,25643.38,55.0,64.16
2024-09-20 14:15:00+05:30,25676.3,25724.9,25593.75,25647.95,25655.53,25749.73,-1,25825.0,-1,25679.94,25644.49,52.37,62.58
2024-09-20 14:30:00+05:30,25650.35,25702.35,25640.5,25644.85,25662.57,25749.73,-1,25825.0,-1,25676.47,25646.13,52.06,61.18
2024-09-20 14:45:00+05:30,25646.3,25801.0,25646.2,25702.5,25716.57,25749.73,-1,25825.0,-1,25684.49,25652.54,57.12,60.64
2024-09-20 15:00:00+05:30,25703.95,25803.5,25703.75,25792.85,25766.7,25610.79,1,25825.0,-1,25700.93,25662.91,63.6,61.03
2024-09-20 15:15:00+05:30,25793.65,25849.25,25783.0,25820.35,25817.53,25677.64,1,25825.0,-1,25724.25,25676.97,65.32,61.61
2024-09-23 09:15:00+05:30,25872.55,25910.35,25849.5,25892.0,25883.95,25741.78,1,25649.69,1,25756.19,25695.79,69.38,62.64
2024-09-23 09:30:00+05:30,25892.75,25911.7,25879.9,25891.8,25894.47,25766.7,1,25680.64,1,25783.85,25713.85,69.36,63.54
2024-09-23 09:45:00+05:30,25891.05,25925.8,25891.05,25904.15,25907.0,25787.03,1,25706.09,1,25808.48,25731.41,70.06,64.41
2024-09-23 10:00:00+05:30,25904.4,25916.7,25895.5,25897.05,25903.08,25793.66,1,25718.7,1,25827.4,25747.01,69.08,65.03
2024-09-23 10:15:00+05:30,25897.4,25901.65,25881.15,25891.85,25891.55,25793.66,1,25718.7,1,25840.23,25760.15,68.33,65.47
2024-09-23 10:30:00+05:30,25892.5,25893.4,25859.65,25874.45,25875.83,25793.66,1,25718.7,1,25847.35,25770.67,65.75,65.51
2024-09-23 10:45:00+05:30,25874.5,25891.55,25868.05,25884.55,25881.38,25793.66,1,25725.57,1,25854.15,25780.73,66.54,65.65
2024-09-23 11:00:00+05:30,25885.35,25892.65,25879.25,25881.45,25884.45,25800.65,1,25743.79,1,25860.21,25790.16,66.04,65.7
2024-09-23 11:15:00+05:30,25882.1,25886.15,25866.25,25868.45,25873.62,25800.65,1,25743.79,1,25862.9,25797.75,63.86,65.45
2024-09-23 11:30:00+05:30,25868.7,25870.55,25854.2,25863.85,25862.87,25800.65,1,25743.79,1,25862.89,25803.67,63.06,65.13
2024-09-23 11:45:00+05:30,25863.7,25879.95,25847.35,25879.95,25869.08,25800.65,1,25744.16,1,25864.13,25809.62,64.72,65.08
2024-09-23 12:00:00+05:30,25878.5,25880.25,25866.65,25867.25,25871.38,25806.88,1,25762.51,1,25865.58,25815.23,62.35,64.71
2024-09-23 12:15:00+05:30,25866.8,25875.15,25862.8,25866.8,25868.25,25807.21,1,25766.04,1,25866.11,25820.05,62.26,64.39
2024-09-23 12:30:00+05:30,25866.55,25875.1,25857.1,25870.8,25867.67,25807.81,1,25768.96,1,25866.42,25824.38,62.76,64.17
2024-09-23 12:45:00+05:30,25870.7,25874.45,25861.6,25872.55,25869.53,25813.64,1,25777.38,1,25867.05,25828.48,62.99,64.01
2024-09-23 13:00:00+05:30,25873.1,25895.7,25871.15,25883.6,25883.48,25830.8,1,25795.71,1,25870.33,25833.48,64.48,64.08
2024-09-23 13:15:00+05:30,25884.1,25898.85,25880.1,25893.95,25890.97,25839.3,1,25805.84,1,25874.46,25838.71,65.86,64.31
2024-09-23 13:30:00+05:30,25893.05,25907.45,25893.05,25905.15,25901.88,25852.93,1,25821.38,1,25879.94,25844.45,67.35,64.72
2024-09-23 13:45:00+05:30,25905.05,25913.6,25902.2,25906.05,25907.28,25863.6,1,25834.07,1,25885.41,25850.16,67.47,65.09
2024-09-23 14:00:00+05:30,25906.75,25911.6,25897.35,25907.2,25905.38,25863.6,1,25834.46,1,25889.4,25855.18,67.64,65.43
2024-09-23 14:15:00+05:30,25906.9,25934.85,25906.1,25929.6,25923.52,25878.36,1,25850.28,1,25896.23,25861.4,70.79,66.14
2024-09-23 14:30:00+05:30,25927.8,25936.8,25914.9,25928.35,25926.68,25884.66,1,25857.2,1,25902.32,25867.33,70.37,66.7
2024-09-23 14:45:00+05:30,25929.8,25945.9,25920.9,25924.1,25930.3,25892.58,1,25865.36,1,25907.91,25873.06,68.91,67.0
2024-09-23 15:00:00+05:30,25925.1,25956.0,25919.9,25938.75,25938.22,25895.8,1,25867.69,1,25913.98,25878.98,71.14,67.55
2024-09-23 15:15:00+05:30,25940.85,25947.1,25923.35,25930.15,25933.53,25895.8,1,25867.69,1,25917.89,25883.94,68.05,67.62
2024-09-24 09:15:00+05:30,25921.45,25938.05,25886.85,25932.4,25919.1,25895.8,1,25867.69,1,25918.13,25887.14,68.44,67.73
2024-09-24 09:30:00+05:30,25932.9,25959.05,25918.8,25955.6,25944.48,25895.8,1,25867.69,1,25923.4,25892.35,72.17,68.32
2024-09-24 09:45:00+05:30,25954.95,25975.55,25950.45,25963.65,25963.22,25917.33,1,25886.88,1,25931.36,25898.79,73.35,68.99
2024-09-24 10:00:00+05:30,25963.2,25978.9,25947.95,25956.15,25961.0,25917.68,1,25887.18,1,25937.29,25904.45,70.36,69.17
2024-09-24 10:15:00+05:30,25956.3,25981.5,25955.5,25969.25,25968.75,25923.43,1,25893.38,1,25943.58,25910.29,72.47,69.61
2024-09-24 10:30:00+05:30,25969.05,25977.95,25947.0,25951.3,25958.75,25923.43,1,25893.38,1,25946.62,25914.7,65.58,69.07
2024-09-24 10:45:00+05:30,25951.55,25961.5,25937.55,25960.45,25953.17,25923.43,1,25893.38,1,25947.93,25918.2,67.29,68.84
2024-09-24 11:00:00+05:30,25960.75,25961.85,25945.45,25948.95,25952.08,25923.43,1,25893.38,1,25948.76,25921.28,63.06,68.07
2024-09-24 11:15:00+05:30,25948.5,25948.85,25920.35,25930.35,25933.18,25923.43,1,25893.38,1,25945.64,25922.36,56.83,66.57
2024-09-24 11:30:00+05:30,25931.55,25934.35,25918.5,25922.4,25925.08,25966.94,-1,25893.38,1,25941.53,25922.61,54.36,64.94
2024-09-24 11:45:00+05:30,25922.85,25931.75,25905.75,25911.65,25916.38,25959.11,-1,25893.38,1,25936.5,25922.04,51.12,63.1
2024-09-24 12:00:00+05:30,25911.4,25927.7,25911.0,25921.55,25920.08,25958.18,-1,25893.38,1,25933.22,25921.86,53.85,61.86
2024-09-24 12:15:00+05:30,25921.4,25946.0,25920.1,25939.15,25935.08,25958.18,-1,25893.38,1,25933.59,25923.06,58.3,61.39
2024-09-24 12:30:00+05:30,25938.9,25951.95,25935.4,25947.4,25944.92,25958.18,-1,25893.38,1,25935.85,25925.05,60.24,61.24
2024-09-24 12:45:00+05:30,25947.65,25963.75,25946.3,25957.45,25955.83,25958.18,-1,25894.52,1,25939.85,25927.85,62.52,61.41
2024-09-24 13:00:00+05:30,25957.8,25966.75,25952.8,25964.35,25961.3,25925.01,1,25901.83,1,25944.14,25930.89,64.04,61.76
2024-09-24 13:15:00+05:30,25964.6,25968.95,25957.55,25959.65,25962.05,25930.25,1,25908.25,1,25947.72,25933.72,62.19,61.82
2024-09-24 13:30:00+05:30,25959.45,25972.0,25951.1,25967.75,25963.62,25930.25,1,25908.25,1,25950.9,25936.44,64.12,62.12
2024-09-24 13:45:00+05:30,25967.4,25984.25,25960.6,25964.95,25969.93,25939.33,1,25917.26,1,25954.71,25939.48,62.92,62.23
2024-09-24 14:00:00+05:30,25964.2,25982.9,25962.05,25973.4,25972.78,25939.56,1,25917.61,1,25958.32,25942.51,65.04,62.6
2024-09-24 14:15:00+05:30,25973.3,25993.4,25960.5,25973.35,25975.75,25942.39,1,25919.35,1,25961.81,25945.53,65.02,62.93
2024-09-24 14:30:00+05:30,25974.1,25987.8,25969.9,25979.1,25978.93,25945.06,1,25922.53,1,25965.23,25948.57,66.53,63.41
2024-09-24 14:45:00+05:30,25979.7,26011.55,25948.3,25950.5,25970.12,25945.06,1,25922.53,1,25966.21,25950.53,54.03,62.16
2024-09-24 15:00:00+05:30,25950.25,25958.0,25918.65,25944.15,25940.27,25980.14,-1,25922.53,1,25961.02,25949.6,51.71,60.76
2024-09-24 15:15:00+05:30,25943.8,25959.15,25939.8,25951.9,25950.28,25980.14,-1,25922.53,1,25958.87,25949.66,54.29,59.9
2024-09-25 09:15:00+05:30,25899.45,25951.75,25891.7,25939.15,25927.53,25967.23,-1,25922.53,1,25952.6,25947.65,49.6,58.53
2024-09-25 09:30:00+05:30,25939.2,25945.95,25922.05,25939.5,25935.83,25967.23,-1,25922.53,1,25949.25,25946.57,49.73,57.35
2024-09-25 09:45:00+05:30,25939.35,25954.15,25929.6,25943.6,25942.45,25967.23,-1,25922.53,1,25947.89,25946.2,51.29,56.55
2024-09-25 10:00:00+05:30,25943.75,25950.65,25904.15,25911.25,25922.02,25967.23,-1,26004.68,-1,25942.72,25944.0,40.55,54.41
2024-09-25 10:15:00+05:30,25911.2,25926.6,25900.9,25909.1,25912.2,25959.34,-1,25989.73,-1,25936.61,25941.11,39.95,52.48
2024-09-25 10:30:00+05:30,25909.1,25927.05,25907.25,25918.45,25917.58,25959.34,-1,25989.73,-1,25932.81,25938.97,43.84,51.33
2024-09-25 10:45:00+05:30,25918.6,25924.05,25910.6,25914.7,25916.45,25958.94,-1,25986.69,-1,25929.53,25936.92,42.64,50.17
2024-09-25 11:00:00+05:30,25915.1,25928.05,25910.6,25914.95,25917.87,25958.94,-1,25986.11,-1,25927.2,25935.19,42.76,49.18
2024-09-25 11:15:00+05:30,25915.0,25930.9,25912.25,25925.2,25922.78,25958.94,-1,25986.11,-1,25926.32,25934.06,47.29,48.93
2024-09-25 11:30:00+05:30,25925.7,25930.55,25901.75,25902.6,25911.63,25955.45,-1,25981.64,-1,25923.38,25932.02,39.8,47.71
2024-09-25 11:45:00+05:30,25903.6,25903.6,25871.35,25880.25,25885.07,25927.68,-1,25954.48,-1,25915.72,25927.75,34.06,45.89
2024-09-25 12:00:00+05:30,25880.75,25898.8,25875.8,25880.15,25884.92,25926.93,-1,25953.36,-1,25909.56,25923.86,34.04,44.31
2024-09-25 12:15:00+05:30,25879.2,25890.95,25875.35,25888.1,25884.8,25921.16,-1,25946.5,-1,25904.61,25920.31,37.74,43.44
2024-09-25 12:30:00+05:30,25888.65,25896.2,25882.75,25883.9,25887.62,25921.16,-1,25946.5,-1,25901.21,25917.34,36.57,42.52
2024-09-25 12:45:00+05:30,25884.8,25899.45,25881.95,25892.8,25891.4,25921.16,-1,25946.5,-1,25899.25,25914.98,40.76,42.29
2024-09-25 13:00:00+05:30,25893.35,25899.95,25882.95,25884.6,25889.17,25921.16,-1,25946.5,-1,25897.23,25912.63,38.25,41.75
2024-09-25 13:15:00+05:30,25884.5,25919.95,25884.4,25915.3,25906.55,25921.16,-1,25946.5,-1,25899.1,25912.08,50.51,42.92
2024-09-25 13:30:00+05:30,25915.85,25916.5,25898.65,25907.7,25907.62,25921.16,-1,25946.5,-1,25900.8,25911.67,47.97,43.59
2024-09-25 13:45:00+05:30,25907.3,25929.3,25906.25,25920.95,25918.83,25921.16,-1,25946.5,-1,25904.41,25912.33,52.46,44.77
2024-09-25 14:00:00+05:30,25921.3,25950.45,25920.85,25945.45,25938.92,25899.57,1,25946.5,-1,25911.31,25914.74,59.43,46.73
2024-09-25 14:15:00+05:30,25946.0,25949.0,25926.15,25935.45,25936.87,25901.67,1,25946.5,-1,25916.42,25916.75,55.83,47.94
2024-09-25 14:30:00+05:30,25935.2,25949.65,25927.95,25937.8,25938.47,25903.23,1,25946.5,-1,25920.83,25918.73,56.5,49.08
2024-09-25 14:45:00+05:30,25937.6,25945.05,25923.0,25928.7,25932.25,25903.23,1,25946.5,-1,25923.11,25919.96,53.15,49.62
2024-09-25 15:00:00+05:30,25929.95,26028.95,25929.1,26017.55,25991.87,25932.2,1,25900.99,1,25936.87,25926.5,71.12,52.49
2024-09-25 15:15:00+05:30,26017.3,26032.8,26008.05,26013.5,26018.12,25974.57,1,25944.0,1,25953.12,25934.82,69.81,54.8
